time,wx,wy,wz
0.007039070129394531,-0.19,0.07,0.13
0.016865015029907227,-0.11,0.0,0.07
0.027940034866333008,0.01,-0.11,-0.06
0.03783702850341797,0.21,-0.12,-0.22
0.06027102470397949,0.47,-0.05,-0.37
0.06257915496826172,0.74,-0.09,-0.47
0.06687116622924805,0.94,-0.12,-0.51
0.0773930549621582,1.1,-0.15,-0.61
0.08762598037719727,1.15,-0.18,-0.67
0.09755992889404297,1.11,-0.21,-0.68
0.10771799087524414,0.97,-0.24,-0.64
0.11758089065551758,0.75,-0.26,-0.56
0.1284780502319336,0.46,-0.29,-0.43
0.13860106468200684,0.14,-0.31,-0.28
0.16208696365356445,-0.19,-0.32,-0.1
0.16440510749816895,-0.5,-0.34,0.07
0.16802000999450684,-0.74,-0.35,0.24
0.178117036819458,-0.92,-0.37,0.39
0.18837594985961914,-1.02,-0.38,0.5
0.19831204414367676,-1.03,-0.4,0.55
0.20818305015563965,-0.97,-0.42,0.55
0.21961593627929688,-0.83,-0.43,0.49
0.22972822189331055,-0.63,-0.45,0.4
0.2394399642944336,-0.39,-0.45,0.26
0.2641940116882324,-0.12,-0.46,0.1
0.2663850784301758,0.15,-0.47,-0.08
0.2685399055480957,0.4,-0.47,-0.26
0.28621602058410645,0.62,-0.48,-0.42
0.28879404067993164,0.78,-0.48,-0.56
0.30408811569213867,0.85,-0.49,-0.67
0.30901503562927246,0.84,-0.5,-0.74
0.31960296630859375,0.74,-0.51,-0.77
0.33009815216064453,0.57,-0.51,-0.75
0.3401460647583008,0.34,-0.51,-0.68
0.3649940490722656,0.08,-0.51,-0.58
0.3669710159301758,-0.18,-0.51,-0.44
0.36929798126220703,-0.42,-0.5,-0.27
0.38718199729919434,-0.6,-0.49,-0.09
0.38952112197875977,-0.72,-0.47,0.09
0.402616024017334,-0.74,-0.45,0.26
0.409757137298584,-0.69,-0.44,0.4
0.4203681945800781,-0.56,-0.42,0.5
0.4312570095062256,-0.37,-0.4,0.55
0.44076108932495117,-0.14,-0.38,0.55
0.4588651657104492,0.1,-0.35,0.49
0.46091222763061523,0.33,-0.33,0.39
0.4702339172363281,0.53,-0.3,0.25
0.48026418685913086,0.68,-0.28,0.09
0.4904170036315918,0.75,-0.25,-0.08
0.5005478858947754,0.75,-0.23,-0.24
0.5105500221252441,0.69,-0.21,-0.38
0.5215539932250977,0.56,-0.19,-0.49
0.5318760871887207,0.37,-0.17,-0.56
0.5414619445800781,0.14,-0.14,-0.59
0.5589981079101562,-0.12,-0.11,-0.59
0.5612640380859375,-0.38,-0.08,-0.54
0.5711169242858887,-0.64,-0.05,-0.46
0.5811419486999512,-0.86,-0.01,-0.35
0.5911669731140137,-1.04,0.03,-0.23
0.6022911071777344,-1.16,0.06,-0.1
0.6124410629272461,-1.21,0.1,0.03
0.6218628883361816,-1.19,0.14,0.15
0.6324529647827148,-1.1,0.17,0.26
0.6422140598297119,-0.95,0.21,0.34
0.6584041118621826,-0.78,0.24,0.39
0.6615190505981445,-0.59,0.28,0.41
0.6718730926513672,-0.43,0.31,0.4
0.6817960739135742,-0.3,0.34,0.36
0.6918830871582031,-0.23,0.37,0.3
0.7018520832061768,-0.22,0.4,0.21
0.7133069038391113,-0.26,0.43,0.12
0.7227721214294434,-0.36,0.46,0.03
0.7331562042236328,-0.49,0.48,-0.05
0.743074893951416,-0.64,0.51,-0.11
0.7607431411743164,-0.8,0.53,-0.16
0.7631111145019531,-0.97,0.56,-0.18
0.7724452018737793,-1.13,0.59,-0.18
0.7825510501861572,-1.26,0.62,-0.16
0.792565107345581,-1.38,0.65,-0.11
0.8037300109863281,-1.48,0.68,-0.05
0.8135991096496582,-1.53,0.7,0.02
0.8236260414123535,-1.55,0.72,0.09
0.8338360786437988,-1.54,0.74,0.17
0.8589839935302734,-1.48,0.76,0.25
0.8608310222625732,-1.36,0.77,0.31
0.8629541397094727,-1.21,0.79,0.36
0.8730249404907227,-1.03,0.8,0.39
0.8832969665527344,-0.82,0.82,0.41
0.8933901786804199,-0.61,0.83,0.4
0.9033010005950928,-0.41,0.84,0.37
0.9144339561462402,-0.25,0.85,0.33
0.9241189956665039,-0.12,0.85,0.27
0.934502124786377,-0.05,0.86,0.2
0.9581561088562012,-0.02,0.86,0.12
0.9598801136016846,-0.04,0.86,0.04
0.9635200500488281,-0.1,0.86,-0.03
0.9738330841064453,-0.19,0.86,-0.1
0.9840679168701172,-0.3,0.85,-0.15
0.9941182136535645,-0.41,0.84,-0.19
1.0046041011810303,-0.52,0.84,-0.2
1.0149731636047363,-0.61,0.83,-0.2
1.025273084640503,-0.66,0.82,-0.19
1.0355160236358643,-0.67,0.81,-0.15
1.0612480640411377,-0.63,0.8,-0.1
1.0630390644073486,-0.55,0.79,-0.05
1.0651040077209473,-0.42,0.78,0.01
1.0747010707855225,-0.26,0.77,0.08
1.0847339630126953,-0.08,0.76,0.14
1.094801902770996,0.12,0.74,0.19
1.105639934539795,0.32,0.73,0.23
1.116030216217041,0.51,0.71,0.26
1.1258931159973145,0.68,0.69,0.28
1.1360950469970703,0.83,0.68,0.29
1.1605610847473145,0.93,0.66,0.28
1.162424087524414,1.0,0.64,0.27
1.164830207824707,1.02,0.61,0.26
1.1753759384155273,1.0,0.59,0.24
1.185230016708374,0.95,0.56,0.23
1.1955351829528809,0.87,0.54,0.22
1.2062339782714844,0.77,0.51,0.22
1.2164721488952637,0.68,0.48,0.22
1.2261691093444824,0.6,0.45,0.23
1.2365431785583496,0.53,0.42,0.24
1.2543702125549316,0.49,0.39,0.25
1.2561988830566406,0.49,0.36,0.26
1.2658629417419434,0.52,0.33,0.28
1.2760241031646729,0.59,0.3,0.29
1.285994052886963,0.68,0.27,0.31
1.2961039543151855,0.8,0.24,0.32
1.3071520328521729,0.91,0.21,0.33
1.3170840740203857,1.04,0.18,0.34
1.3264861106872559,1.15,0.15,0.35
1.337399959564209,1.24,0.11,0.34
1.355830192565918,1.3,0.08,0.33
1.3577721118927002,1.34,0.04,0.31
1.3667411804199219,1.35,0.0,0.29
1.3768630027770996,1.32,-0.03,0.26
1.3869280815124512,1.26,-0.07,0.25
1.3968501091003418,1.18,-0.11,0.23
1.406959056854248,1.1,-0.15,0.23
1.4175550937652588,1.01,-0.19,0.23
1.4274921417236328,0.94,-0.23,0.24
1.4379630088806152,0.89,-0.27,0.24
1.455935001373291,0.86,-0.31,0.24
1.4582180976867676,0.85,-0.35,0.25
1.4674701690673828,0.87,-0.39,0.25
1.47760009765625,0.91,-0.43,0.25
1.4875290393829346,0.96,-0.46,0.25
1.4975380897521973,1.02,-0.5,0.25
1.5076379776000977,1.09,-0.54,0.25
1.5185909271240234,1.16,-0.58,0.26
1.5278191566467285,1.22,-0.61,0.26
1.5390081405639648,1.28,-0.64,0.27
1.5561060905456543,1.33,-0.68,0.26
1.5583250522613525,1.34,-0.71,0.26
1.568100929260254,1.34,-0.74,0.24
1.578153133392334,1.3,-0.77,0.22
1.5884089469909668,1.23,-0.81,0.19
1.5983772277832031,1.15,-0.84,0.16
1.6085050106048584,1.06,-0.87,0.12
1.6195220947265625,0.97,-0.9,0.08
1.6293458938598633,0.88,-0.93,0.04
1.6525402069091797,0.8,-0.97,-0.02
1.6544089317321777,0.73,-0.99,-0.07
1.6581830978393555,0.68,-1.02,-0.13
1.66892409324646,0.64,-1.04,-0.17
1.678868055343628,0.61,-1.07,-0.22
1.6891350746154785,0.59,-1.09,-0.25
1.6990399360656738,0.58,-1.11,-0.27
1.7105560302734375,0.57,-1.13,-0.29
1.7202560901641846,0.56,-1.15,-0.3
1.7301669120788574,0.55,-1.16,-0.31
1.75217604637146,0.53,-1.17,-0.31
1.7538950443267822,0.49,-1.18,-0.31
1.7595360279083252,0.44,-1.19,-0.31
1.769592046737671,0.38,-1.2,-0.31
1.779637098312378,0.29,-1.21,-0.3
1.7895920276641846,0.2,-1.21,-0.3
1.799839973449707,0.1,-1.22,-0.29
1.8107490539550781,0.0,-1.22,-0.29
1.821044921875,-0.1,-1.22,-0.28
1.8316540718078613,-0.2,-1.22,-0.28
1.8544480800628662,-0.29,-1.21,-0.28
1.8561110496520996,-0.36,-1.21,-0.28
1.860011100769043,-0.42,-1.2,-0.28
1.8701040744781494,-0.47,-1.19,-0.28
1.8803339004516602,-0.5,-1.17,-0.27
1.890552043914795,-0.52,-1.16,-0.26
1.9003870487213135,-0.52,-1.14,-0.25
1.9104981422424316,-0.52,-1.12,-0.23
1.9217000007629395,-0.51,-1.1,-0.21
1.9317960739135742,-0.5,-1.08,-0.18
1.955435037612915,-0.5,-1.06,-0.14
1.9572439193725586,-0.51,-1.03,-0.1
1.9609451293945312,-0.54,-1.0,-0.06
1.9711060523986816,-0.59,-0.97,0.0
1.9811248779296875,-0.67,-0.95,0.06
1.9915099143981934,-0.78,-0.92,0.12
2.0011491775512695,-0.9,-0.89,0.19
2.0113871097564697,-1.02,-0.85,0.27
2.022426128387451,-1.15,-0.82,0.34
2.032255172729492,-1.27,-0.79,0.42
2.049675941467285,-1.36,-0.76,0.5
2.051194190979004,-1.43,-0.73,0.59
2.061735153198242,-1.46,-0.69,0.67
2.0717811584472656,-1.46,-0.66,0.74
2.0819411277770996,-1.43,-0.63,0.8
2.0919179916381836,-1.39,-0.59,0.85
2.1030170917510986,-1.34,-0.56,0.89
2.1130051612854004,-1.29,-0.52,0.92
2.1232450008392334,-1.24,-0.49,0.95
2.133167028427124,-1.2,-0.45,0.97
2.1510660648345947,-1.18,-0.41,0.98
2.1529321670532227,-1.18,-0.38,0.99
2.162276029586792,-1.18,-0.34,0.99
2.1725621223449707,-1.19,-0.3,1.0
2.1826210021972656,-1.21,-0.26,1.01
2.1934220790863037,-1.23,-0.22,1.02
2.203986167907715,-1.24,-0.18,1.03
2.2133140563964844,-1.25,-0.14,1.04
2.2238831520080566,-1.24,-0.1,1.05
2.233459949493408,-1.23,-0.05,1.05
2.2508091926574707,-1.2,-0.01,1.05
2.252838134765625,-1.17,0.03,1.04
2.263193130493164,-1.14,0.07,1.02
2.2731409072875977,-1.11,0.12,1.0
2.283328056335449,-1.08,0.16,0.96
2.2933390140533447,-1.05,0.21,0.92
2.3044700622558594,-1.03,0.26,0.88
2.3142549991607666,-1.01,0.31,0.83
2.324402093887329,-0.99,0.35,0.77
2.3345680236816406,-0.99,0.4,0.72
2.3539810180664062,-0.99,0.44,0.66
2.355958938598633,-1.0,0.49,0.6
2.3638710975646973,-1.0,0.54,0.54
2.3738389015197754,-1.0,0.59,0.49
2.3841729164123535,-0.98,0.64,0.44
2.3941569328308105,-0.95,0.69,0.4
2.4047908782958984,-0.9,0.74,0.36
2.415262222290039,-0.83,0.79,0.33
2.4248900413513184,-0.76,0.84,0.3
2.450416088104248,-0.67,0.89,0.27
2.452558994293213,-0.59,0.94,0.25
2.454623222351074,-0.51,0.99,0.22
2.4681129455566406,-0.43,1.04,0.2
2.474705219268799,-0.35,1.09,0.19
2.484720230102539,-0.27,1.13,0.17
2.494899034500122,-0.18,1.18,0.14
2.5055131912231445,-0.1,1.23,0.11
2.516252040863037,-0.03,1.27,0.08
2.5258090496063232,0.04,1.31,0.03
2.5500612258911133,0.11,1.35,-0.03
2.5522799491882324,0.18,1.4,-0.1
2.5552000999450684,0.24,1.43,-0.18
2.567171096801758,0.29,1.46,-0.25
2.575408935546875,0.34,1.5,-0.33
2.586160182952881,0.39,1.53,-0.39
2.596613883972168,0.45,1.56,-0.44
2.606243133544922,0.5,1.58,-0.49
2.6168951988220215,0.56,1.61,-0.52
2.6265201568603516,0.63,1.63,-0.53
2.6508569717407227,0.69,1.65,-0.53
2.6532371044158936,0.75,1.67,-0.51
2.655471086502075,0.8,1.69,-0.47
2.6687889099121094,0.85,1.71,-0.42
2.6761741638183594,0.89,1.72,-0.35
2.6862659454345703,0.92,1.73,-0.27
2.6972920894622803,0.94,1.74,-0.2
2.707174062728882,0.97,1.75,-0.14
2.7174580097198486,1.0,1.76,-0.1
2.7268381118774414,1.04,1.76,-0.07
2.7531580924987793,1.08,1.77,-0.07
2.75518798828125,1.13,1.77,-0.08
2.7567460536956787,1.17,1.77,-0.11
2.768362045288086,1.19,1.77,-0.15
2.7767839431762695,1.2,1.75,-0.18
2.78786301612854,1.19,1.74,-0.22
2.7978830337524414,1.17,1.72,-0.25
2.807760000228882,1.13,1.7,-0.28
2.8179049491882324,1.08,1.68,-0.3
2.827893018722534,1.02,1.65,-0.31
2.846440076828003,0.95,1.62,-0.31
2.8488059043884277,0.88,1.59,-0.3
2.8574461936950684,0.82,1.56,-0.27
2.867561101913452,0.76,1.53,-0.23
2.8776731491088867,0.71,1.49,-0.17
2.8875222206115723,0.68,1.45,-0.09
2.898773193359375,0.66,1.41,-0.01
2.9079809188842773,0.66,1.36,0.08
2.918492078781128,0.68,1.32,0.17
2.9287571907043457,0.72,1.27,0.26
2.9477829933166504,0.77,1.23,0.34
2.950028896331787,0.82,1.18,0.41
2.958174228668213,0.88,1.13,0.48
2.9688520431518555,0.93,1.08,0.54
2.9783689975738525,0.96,1.02,0.59
2.9883921146392822,0.99,0.97,0.63
2.9995760917663574,1.0,0.92,0.66
3.009265899658203,0.99,0.86,0.69
3.0191869735717773,0.99,0.8,0.71
3.029468059539795,0.97,0.74,0.72
3.0472922325134277,0.96,0.68,0.73
3.0495052337646484,0.94,0.62,0.73
3.058795928955078,0.91,0.56,0.73
3.0686891078948975,0.87,0.5,0.73
3.0789170265197754,0.83,0.44,0.73
3.089125156402588,0.78,0.38,0.74
3.0999391078948975,0.74,0.31,0.76
3.109687089920044,0.7,0.25,0.78
3.120481014251709,0.69,0.19,0.82
3.130305051803589,0.69,0.13,0.86
3.1487932205200195,0.71,0.07,0.91
3.1506781578063965,0.74,0.01,0.97
3.1596250534057617,0.77,-0.04,1.02
3.1697158813476562,0.8,-0.09,1.06
3.1796069145202637,0.82,-0.15,1.08
3.1905860900878906,0.83,-0.2,1.08
3.200796127319336,0.82,-0.25,1.06
3.2109880447387695,0.79,-0.3,1.01
3.221374988555908,0.76,-0.36,0.95
3.24436616897583,0.72,-0.41,0.86
3.246890068054199,0.66,-0.46,0.76
3.2499001026153564,0.59,-0.52,0.64
3.26025390625,0.52,-0.57,0.53
3.2704639434814453,0.45,-0.62,0.41
3.2803750038146973,0.36,-0.67,0.3
3.2907562255859375,0.28,-0.72,0.2
3.30059814453125,0.2,-0.78,0.12
3.3118062019348145,0.13,-0.83,0.05
3.3215689659118652,0.08,-0.87,0.0
3.3448829650878906,0.04,-0.92,-0.05
3.3472280502319336,0.01,-0.96,-0.07
3.3505702018737793,-0.01,-1.01,-0.08
3.360924005508423,-0.03,-1.04,-0.09
3.3711390495300293,-0.04,-1.08,-0.09
3.381265163421631,-0.07,-1.12,-0.08
3.3912949562072754,-0.08,-1.16,-0.07
3.4022440910339355,-0.1,-1.19,-0.07
3.4120001792907715,-0.13,-1.22,-0.07
3.4222512245178223,-0.17,-1.25,-0.07
3.4456229209899902,-0.22,-1.29,-0.09
3.4479289054870605,-0.29,-1.31,-0.13
3.451256036758423,-0.38,-1.34,-0.17
3.461789131164551,-0.49,-1.37,-0.22
3.471914052963257,-0.6,-1.39,-0.28
3.4819700717926025,-0.73,-1.41,-0.34
3.4919140338897705,-0.86,-1.43,-0.4
3.5021350383758545,-0.99,-1.45,-0.46
3.5121750831604004,-1.11,-1.46,-0.5
3.523207187652588,-1.22,-1.47,-0.53
3.5456361770629883,-1.3,-1.48,-0.55
3.54780912399292,-1.38,-1.48,-0.56
3.5518898963928223,-1.43,-1.48,-0.55
3.5625410079956055,-1.48,-1.47,-0.54
3.5725040435791016,-1.52,-1.47,-0.51
3.582670211791992,-1.57,-1.47,-0.49
3.592625141143799,-1.61,-1.46,-0.45
3.6037840843200684,-1.66,-1.45,-0.42
3.6134860515594482,-1.7,-1.45,-0.38
3.6236801147460938,-1.75,-1.43,-0.34
3.640003204345703,-1.79,-1.43,-0.29
3.6426119804382324,-1.83,-1.42,-0.24
3.653191089630127,-1.86,-1.4,-0.18
3.6633119583129883,-1.88,-1.39,-0.12
3.6733510494232178,-1.9,-1.38,-0.05
3.6834359169006348,-1.91,-1.36,0.01
3.694459915161133,-1.9,-1.35,0.08
3.7042388916015625,-1.88,-1.33,0.14
3.71445894241333,-1.85,-1.32,0.21
3.7245090007781982,-1.81,-1.3,0.26
3.7405428886413574,-1.76,-1.29,0.31
3.7433829307556152,-1.72,-1.27,0.34
3.753995895385742,-1.68,-1.26,0.37
3.7640750408172607,-1.63,-1.24,0.39
3.7741851806640625,-1.6,-1.21,0.4
3.7840330600738525,-1.57,-1.2,0.4
3.794114112854004,-1.54,-1.18,0.41
3.805169105529785,-1.51,-1.15,0.41
3.8154520988464355,-1.46,-1.13,0.41
3.8250770568847656,-1.41,-1.1,0.41
3.844204902648926,-1.34,-1.08,0.42
3.84651517868042,-1.27,-1.05,0.41
3.8547370433807373,-1.19,-1.02,0.4
3.8647561073303223,-1.1,-0.99,0.39
3.874718189239502,-0.99,-0.96,0.39
3.884895086288452,-0.88,-0.92,0.38
3.894759178161621,-0.78,-0.89,0.38
3.9060850143432617,-0.67,-0.85,0.39
3.915807008743286,-0.56,-0.82,0.39
3.925842046737671,-0.45,-0.78,0.39
3.9436960220336914,-0.34,-0.74,0.38
3.9456229209899902,-0.22,-0.69,0.36
3.9553580284118652,-0.12,-0.66,0.33
3.9655280113220215,-0.02,-0.61,0.28
3.9755311012268066,0.06,-0.56,0.22
3.985645055770874,0.13,-0.52,0.17
3.9967379570007324,0.18,-0.48,0.11
4.006470203399658,0.22,-0.43,0.05
4.016879081726074,0.25,-0.39,0.0
4.041106224060059,0.28,-0.33,-0.05
4.043020009994507,0.32,-0.29,-0.1
4.045460224151611,0.36,-0.24,-0.17
4.055943012237549,0.41,-0.2,-0.23
4.066210031509399,0.47,-0.15,-0.3
4.07616400718689,0.54,-0.1,-0.37
4.086261034011841,0.62,-0.06,-0.44
4.097539901733398,0.69,-0.01,-0.49
4.1071250438690186,0.77,0.03,-0.53
4.117674112319946,0.83,0.07,-0.56
4.142405033111572,0.9,0.12,-0.57
4.144076108932495,0.96,0.16,-0.57
4.14664888381958,1.02,0.2,-0.58
4.156793117523193,1.07,0.24,-0.58
4.1669440269470215,1.12,0.27,-0.59
4.177001953125,1.18,0.31,-0.61
4.186883926391602,1.25,0.34,-0.63
4.198130130767822,1.31,0.38,-0.65
4.207971096038818,1.39,0.41,-0.68
4.218430042266846,1.47,0.44,-0.69
4.240987062454224,1.56,0.48,-0.7
4.242948055267334,1.65,0.5,-0.71
4.2468390464782715,1.74,0.53,-0.72
4.257395029067993,1.83,0.56,-0.72
4.267611026763916,1.91,0.59,-0.73
4.277594089508057,1.98,0.61,-0.73
4.2884440422058105,2.02,0.64,-0.73
4.298845052719116,2.05,0.66,-0.73
4.308648109436035,2.05,0.68,-0.72
4.319104194641113,2.03,0.7,-0.71
4.344630002975464,1.98,0.72,-0.69
4.346388101577759,1.92,0.74,-0.66
4.3483710289001465,1.84,0.76,-0.63
4.3584370613098145,1.76,0.78,-0.59
4.36829400062561,1.68,0.8,-0.55
4.378375053405762,1.61,0.82,-0.5
4.3894829750061035,1.55,0.84,-0.46
4.399403095245361,1.5,0.86,-0.42
4.409382104873657,1.45,0.88,-0.38
4.419456958770752,1.42,0.9,-0.35
4.438282012939453,1.38,0.91,-0.31
4.440192222595215,1.34,0.93,-0.28
4.448966979980469,1.31,0.94,-0.25
4.458950042724609,1.27,0.95,-0.23
4.469083070755005,1.24,0.97,-0.21
4.480183124542236,1.19,0.98,-0.19
4.489810943603516,1.14,0.99,-0.17
4.500153064727783,1.08,1.0,-0.15
4.50938606262207,0.99,1.0,-0.13
4.520270109176636,0.89,1.01,-0.1
4.538264036178589,0.78,1.01,-0.08
4.540163040161133,0.65,1.02,-0.05
4.549398899078369,0.52,1.02,-0.01
4.559612035751343,0.4,1.02,0.02
4.5697221755981445,0.27,1.03,0.06
4.580992221832275,0.16,1.03,0.11
4.5903050899505615,0.05,1.03,0.14
4.600481986999512,-0.06,1.03,0.17
4.610475063323975,-0.16,1.03,0.19
4.621527194976807,-0.26,1.02,0.2
4.641005039215088,-0.35,1.01,0.21
4.6427130699157715,-0.44,1.0,0.21
4.650146961212158,-0.51,1.0,0.19
4.660646915435791,-0.59,0.99,0.18
4.67061710357666,-0.65,0.98,0.16
4.680568218231201,-0.71,0.97,0.14
4.690582036972046,-0.77,0.96,0.13
4.700654983520508,-0.83,0.95,0.11
4.7112510204315186,-0.9,0.93,0.09
4.721518039703369,-0.97,0.92,0.07
4.739094018936157,-1.06,0.91,0.05
4.741448879241943,-1.15,0.9,0.03
4.751016139984131,-1.25,0.88,0.0
4.761137008666992,-1.34,0.87,-0.01
4.771251201629639,-1.43,0.85,-0.03
4.781206130981445,-1.53,0.84,-0.06
4.791467189788818,-1.62,0.83,-0.11
4.802131175994873,-1.72,0.81,-0.16
4.812232971191406,-1.81,0.8,-0.22
4.835097074508667,-1.88,0.79,-0.28
4.8367109298706055,-1.93,0.77,-0.33
4.841631889343262,-1.96,0.76,-0.38
4.851677894592285,-1.96,0.75,-0.43
4.861767053604126,-1.95,0.74,-0.46
4.871963024139404,-1.93,0.73,-0.5
4.8820271492004395,-1.92,0.72,-0.53
4.8929760456085205,-1.9,0.71,-0.57
4.90289306640625,-1.89,0.69,-0.59
4.913409233093262,-1.87,0.68,-0.61
4.93609094619751,-1.85,0.67,-0.62
4.938040018081665,-1.82,0.66,-0.63
4.9420671463012695,-1.79,0.65,-0.62
4.9524641036987305,-1.77,0.63,-0.62
4.962478160858154,-1.73,0.62,-0.6
4.972762107849121,-1.71,0.6,-0.59
4.983805179595947,-1.68,0.59,-0.57
4.993305206298828,-1.66,0.56,-0.54
5.004088878631592,-1.62,0.55,-0.51
5.014029026031494,-1.56,0.53,-0.48
5.0401270389556885,-1.49,0.51,-0.45
5.041877031326294,-1.42,0.48,-0.42
5.044223070144653,-1.33,0.46,-0.38
5.053241014480591,-1.24,0.44,-0.35
5.063292980194092,-1.13,0.42,-0.31
5.074388027191162,-1.03,0.39,-0.27
5.084400177001953,-0.91,0.37,-0.24
5.094275951385498,-0.8,0.34,-0.22
5.104538917541504,-0.69,0.32,-0.2
5.114861965179443,-0.58,0.29,-0.2
5.140676975250244,-0.48,0.26,-0.2
5.142270088195801,-0.39,0.23,-0.2
5.144543170928955,-0.31,0.2,-0.21
5.153838157653809,-0.24,0.17,-0.21
5.163959980010986,-0.17,0.14,-0.21
5.174154996871948,-0.11,0.12,-0.19
5.1841700077056885,-0.04,0.09,-0.17
5.195125102996826,0.04,0.06,-0.14
5.204843044281006,0.13,0.03,-0.11
5.215412139892578,0.23,0.0,-0.07
5.233046054840088,0.33,-0.02,-0.03
5.234518051147461,0.43,-0.05,0.02
5.24468207359314,0.53,-0.08,0.06
5.254752159118652,0.62,-0.1,0.11
5.264893054962158,0.71,-0.13,0.15
5.2747931480407715,0.79,-0.15,0.19
5.2859790325164795,0.86,-0.17,0.23
5.296133995056152,0.93,-0.2,0.26
5.305883884429932,1.0,-0.22,0.28
5.31660008430481,1.06,-0.24,0.29
5.335715055465698,1.11,-0.26,0.29
5.337447166442871,1.15,-0.28,0.27
5.34522008895874,1.18,-0.3,0.25
5.355201005935669,1.18,-0.32,0.22
5.365549087524414,1.18,-0.34,0.19
5.376434087753296,1.17,-0.36,0.16
5.386399030685425,1.17,-0.38,0.15
5.39677619934082,1.18,-0.41,0.14
5.406713008880615,1.2,-0.43,0.15
5.4168291091918945,1.23,-0.44,0.17
5.434967041015625,1.28,-0.46,0.19
5.43693208694458,1.33,-0.48,0.22
5.446155071258545,1.38,-0.49,0.25
5.4561052322387695,1.42,-0.51,0.29
5.466320037841797,1.46,-0.53,0.33
5.476267099380493,1.5,-0.54,0.38
5.487604141235352,1.55,-0.56,0.44
5.497589111328125,1.6,-0.57,0.5
5.507291078567505,1.66,-0.58,0.56
5.517524003982544,1.72,-0.58,0.61
